4074199	Cdc12_15		TAMRA-C9	
4074200	Cdc12_16		TAMRA-C9	
4074201	Cdc12_17		TAMRA-C9	
4074202	Cdc12_18		TAMRA-C9	
4074203	Cdc12_19		TAMRA-C9	
4074204	Cdc12_20		TAMRA-C9	
4074205	Cdc12_21		TAMRA-C9	
4074206	Cdc12_22		TAMRA-C9	
4074207	Cdc12_23		TAMRA-C9	
4074208	Cdc12_24		TAMRA-C9	
4074209	Cdc12_25		TAMRA-C9	
4074210	Cdc12_26		TAMRA-C9	
4074211	Cdc12_27		TAMRA-C9	
4074212	Cdc12_28		TAMRA-C9	
4074213	Cdc12_29		TAMRA-C9	
4074214	Cdc12_30		TAMRA-C9	
4074215	Cdc12_31		TAMRA-C9	
4074216	Cdc12_32		TAMRA-C9	
4074217	Cdc12_33		TAMRA-C9	
4074218	Cdc12_34		TAMRA-C9	
4074219	Cdc12_35		TAMRA-C9	
4074220	Cdc12_36		TAMRA-C9	
4074221	Cdc12_37		TAMRA-C9	
4074059	Cdc28_1		TAMRA-C9	more than 3 stellaris failures
4074060	Cdc28_2		TAMRA-C9	more than 3 stellaris failures
4074061	Cdc28_3		TAMRA-C9	more than 3 stellaris failures
4074062	Cdc28_4		TAMRA-C9	more than 3 stellaris failures
4074063	Cdc28_5		TAMRA-C9	more than 3 stellaris failures
4074064	Cdc28_6		TAMRA-C9	more than 3 stellaris failures
4074065	Cdc28_7		TAMRA-C9	more than 3 stellaris failures
4074066	Cdc28_8		TAMRA-C9	more than 3 stellaris failures
4074067	Cdc28_9		TAMRA-C9	more than 3 stellaris failures
4074068	Cdc28_10		TAMRA-C9	more than 3 stellaris failures
4074069	Cdc28_11		TAMRA-C9	more than 3 stellaris failures
4074070	Cdc28_12		TAMRA-C9	more than 3 stellaris failures
4074071	Cdc28_13		TAMRA-C9	more than 3 stellaris failures
4074072	Cdc28_14		TAMRA-C9	more than 3 stellaris failures
4074073	Cdc28_15		TAMRA-C9	more than 3 stellaris failures
4074074	Cdc28_16		TAMRA-C9	more than 3 stellaris failures
4074075	Cdc28_17		TAMRA-C9	more than 3 stellaris failures
4074076	Cdc28_18		TAMRA-C9	more than 3 stellaris failures
4074077	Cdc28_19		TAMRA-C9	more than 3 stellaris failures
4074078	Cdc28_20		TAMRA-C9	more than 3 stellaris failures
4074079	Cdc28_21		TAMRA-C9	more than 3 stellaris failures
4074080	Cdc28_22		TAMRA-C9	more than 3 stellaris failures
4074081	Cdc28_23		TAMRA-C9	more than 3 stellaris failures
4074082	Cdc28_24		TAMRA-C9	more than 3 stellaris failures
4074083	Cdc28_25		TAMRA-C9	more than 3 stellaris failures
4074084	Cdc28_26		TAMRA-C9	more than 3 stellaris failures
4074085	Cdc28_27		TAMRA-C9	more than 3 stellaris failures
4074086	Cdc28_28		TAMRA-C9	more than 3 stellaris failures
4074087	Cdc28_29		TAMRA-C9	more than 3 stellaris failures
4074088	Cdc28_30		TAMRA-C9	more than 3 stellaris failures
4074089	GFP_1		TAMRA-C9	
4074090	GFP_2		TAMRA-C9	
4074091	GFP_3		TAMRA-C9	
4074092	GFP_4		TAMRA-C9	
4074093	GFP_5		TAMRA-C9	
4074094	GFP_6		TAMRA-C9	
4074095	GFP_7		TAMRA-C9	
4074096	GFP_8		TAMRA-C9	
4074097	GFP_9		TAMRA-C9	
4074098	GFP_10		TAMRA-C9	
4074099	GFP_11		TAMRA-C9	
4074100	GFP_12		TAMRA-C9	
4074101	GFP_13		TAMRA-C9	
4074102	GFP_14		TAMRA-C9	
4074103	GFP_15		TAMRA-C9	
4074104	GFP_16		TAMRA-C9	
4074105	GFP_17		TAMRA-C9	
4074106	GFP_18		TAMRA-C9	
4074107	GFP_19		TAMRA-C9	
4074108	GFP_20		TAMRA-C9	
4074109	GFP_21		TAMRA-C9	
4074110	GFP_22		TAMRA-C9	
4074111	GFP_23		TAMRA-C9	
4074112	GFP_24		TAMRA-C9	
4074113	GFP_25		TAMRA-C9	
4074114	GFP_26		TAMRA-C9	
4074115	GFP_27		TAMRA-C9	
4074116	GFP_28		TAMRA-C9	
4074117	GFP_29		TAMRA-C9	
4074118	GFP_30		TAMRA-C9	
4074119	GFP_31		TAMRA-C9	
4074120	GFP_32		TAMRA-C9	
4074121	GFP_33		TAMRA-C9	
4074122	GFP_34		TAMRA-C9	
4074123	GFP_35		TAMRA-C9	
4074124	GFP_36		TAMRA-C9	
4074125	GFP_37		TAMRA-C9	
4074126	GFP_38		TAMRA-C9	
4074127	GFP_39		TAMRA-C9	
4074128	GFP_40		TAMRA-C9	
4074129	GFP_41		TAMRA-C9	
4074130	GFP_42		TAMRA-C9	
4074131	GFP_43		TAMRA-C9	
4074132	GFP_44		TAMRA-C9	
4074133	GFP_45		TAMRA-C9	
4074134	GFP_46		TAMRA-C9	
4074135	GFP_47		TAMRA-C9	
4074136	GFP_48		TAMRA-C9	
4074137	Raptor_1		TAMRA-C9	More than 3 stellaris failures
4074138	Raptor_2		TAMRA-C9	More than 3 stellaris failures
4074139	Raptor_3		TAMRA-C9	More than 3 stellaris failures
4074140	Raptor_4		TAMRA-C9	More than 3 stellaris failures
4074141	Raptor_5		TAMRA-C9	More than 3 stellaris failures
4074142	Raptor_6		TAMRA-C9	More than 3 stellaris failures
4074143	Raptor_7		TAMRA-C9	More than 3 stellaris failures
4074144	Raptor_8		TAMRA-C9	More than 3 stellaris failures
4074145	Raptor_9		TAMRA-C9	More than 3 stellaris failures
4074146	Raptor_10		TAMRA-C9	More than 3 stellaris failures
4074147	Raptor_11		TAMRA-C9	More than 3 stellaris failures
4074148	Raptor_12		TAMRA-C9	More than 3 stellaris failures
4074149	Raptor_13		TAMRA-C9	More than 3 stellaris failures
4074150	Raptor_14		TAMRA-C9	More than 3 stellaris failures
4074151	Raptor_15		TAMRA-C9	More than 3 stellaris failures
4074152	Raptor_16		TAMRA-C9	More than 3 stellaris failures
4074153	Raptor_17		TAMRA-C9	More than 3 stellaris failures
4074154	Raptor_18		TAMRA-C9	More than 3 stellaris failures
4074155	Raptor_19		TAMRA-C9	More than 3 stellaris failures
4074156	Raptor_20		TAMRA-C9	More than 3 stellaris failures
4074157	Raptor_21		TAMRA-C9	More than 3 stellaris failures
4074158	Raptor_22		TAMRA-C9	More than 3 stellaris failures
4074159	Raptor_23		TAMRA-C9	More than 3 stellaris failures
4074160	Raptor_24		TAMRA-C9	More than 3 stellaris failures
4074161	Raptor_25		TAMRA-C9	More than 3 stellaris failures
4074162	Raptor_26		TAMRA-C9	More than 3 stellaris failures
4074163	Raptor_27		TAMRA-C9	More than 3 stellaris failures
4074164	Raptor_28		TAMRA-C9	More than 3 stellaris failures
4074165	Raptor_29		TAMRA-C9	More than 3 stellaris failures
4074166	Raptor_30		TAMRA-C9	More than 3 stellaris failures
4074167	Raptor_31		TAMRA-C9	More than 3 stellaris failures
4074168	Raptor_32		TAMRA-C9	More than 3 stellaris failures
4074169	Raptor_33		TAMRA-C9	More than 3 stellaris failures
4074170	Raptor_34		TAMRA-C9	More than 3 stellaris failures
4074171	Raptor_35		TAMRA-C9	More than 3 stellaris failures
4074172	Raptor_36		TAMRA-C9	More than 3 stellaris failures
4074173	Raptor_37		TAMRA-C9	More than 3 stellaris failures
4074174	Raptor_38		TAMRA-C9	More than 3 stellaris failures
4074175	Raptor_39		TAMRA-C9	More than 3 stellaris failures
4074176	Raptor_40		TAMRA-C9	More than 3 stellaris failures
4074177	Raptor_41		TAMRA-C9	More than 3 stellaris failures
4074178	Raptor_42		TAMRA-C9	More than 3 stellaris failures
4074179	Raptor_43		TAMRA-C9	More than 3 stellaris failures
4074180	Raptor_44		TAMRA-C9	More than 3 stellaris failures
4074181	Raptor_45		TAMRA-C9	More than 3 stellaris failures
4074182	Raptor_46		TAMRA-C9	More than 3 stellaris failures
4074183	Raptor_47		TAMRA-C9	More than 3 stellaris failures
4074184	Raptor_48		TAMRA-C9	More than 3 stellaris failures
4064334	21Df	6-FAM		Low yield after recombined w/ prev. synthesis (ss288281) 4/1/2014 szlow yield after recombined w/ prev. synthesis (ss288281) 4/1/2014 sz
4067304	NEAT1_scr3		TEG-Biotin	
4067305	NR_024490_1		TEG-Biotin	
4067307	NR_024490_3		TEG-Biotin	
4074486	CEACAM4 v3 JOE	T(JOE)	BHQ-1	
4043098	Ricin_beacon2	Thiol C6 SS		low yield 4/1/2014 la
4058407	C11DestabilizedATPaptamer	Thiol C11 SS	Methylene Blue	
4074455	RSVg bio no 2nd struct	Biotin		-190
4074461	SIVe660 Left primer			wobble ok: TS
4074499	Ng_T48_x_PrbF1		Spacer C3	
4074466	LP-T-MB	Thiol C6 SS	T(Methylene Blue)	MS not ok: TSlow yield at ODs 03/31/14 AG
4075076	SB2106A2TT	TET	BHQ-1	
4075080	SM4403A2TT	TET	BHQ-1	
4075084	SM4995A2TT	TET	BHQ-1	
4075088	SM4996A2TT	TET	BHQ-1	
4075092	SM4997A2TT	TET	BHQ-1	
4075096	SM4998A2TT	TET	BHQ-1	
4075100	SM4999A2TT	TET	BHQ-1	
4075104	SM5000A2TT	TET	BHQ-1	
4075108	SM5001A2TT	TET	BHQ-1	
4075112	SM5002A2TT	TET	BHQ-1	
4075116	SM5003A2TT	TET	BHQ-1	
4075120	SM5004A2TT	TET	BHQ-1	
4075124	SM5005A2TT	TET	BHQ-1	
4075128	SM5006A2TT	TET	BHQ-1	
4075132	SM5007A2TT	TET	BHQ-1	
4075136	SM5008A2TT	TET	BHQ-1	
4075140	SM5009A2TT	TET	BHQ-1	
4075144	SM5010A2TT	TET	BHQ-1	
4075148	SM5011A2TT	TET	BHQ-1	
4075152	SM5012A2TT	TET	BHQ-1	
4075156	SM5013A2TT	TET	BHQ-1	
4075160	SM5014A2TT	TET	BHQ-1	
4075164	SM5015A2TT	TET	BHQ-1	
4075168	SM5016A2TT	TET	BHQ-1	
4075172	SM5017A2TT	TET	BHQ-1	
4075176	SM5018A2TT	TET	BHQ-1	
4075180	SM5019A2TT	TET	BHQ-1	
4075184	SM5020A2TT	TET	BHQ-1	
4075188	SM5021A2TT	TET	BHQ-1	
4075192	SM5022A2TT	TET	BHQ-1	
4075196	SM5023A2TT	TET	BHQ-1	
4075200	SM5024A2TT	TET	BHQ-1	
4075204	SM5025A2TT	TET	BHQ-1	
4075208	SM5026A2TT	TET	BHQ-1	
4075212	SM5027A2TT	TET	BHQ-1	
4075216	SM5028A2TT	TET	BHQ-1	
4075220	SM5029A2TT	TET	BHQ-1	
4075224	SM5030A2TT	TET	BHQ-1	
4075228	SM5031A2TT	TET	BHQ-1	
4075232	SM5032A2TT	TET	BHQ-1	
4075236	SM5033A2TT	TET	BHQ-1	
4075240	SM5034A2TT	TET	BHQ-1	
4075244	SM5035A2TT	TET	BHQ-1	
4075248	SM5036A2TT	TET	BHQ-1	
4075252	SM5037A2TT	TET	BHQ-1	
4075256	SM5038A2TT	TET	BHQ-1	
4075260	SM5039A2TT	TET	BHQ-1	
4075264	SM5040A2TT	TET	BHQ-1	
4075268	SM5041A2TT	TET	BHQ-1	
4075272	SM5042A2TT	TET	BHQ-1	
4075276	SM5043A2TT	TET	BHQ-1	
4075280	SM5044A2TT	TET	BHQ-1	
4075284	SM5045A2TT	TET	BHQ-1	
4075288	SM5046A2TT	TET	BHQ-1	
4075292	SM5047A2TT	TET	BHQ-1	
4075296	SM5048A2TT	TET	BHQ-1	
4075300	SM5049A2TT	TET	BHQ-1	
4075304	SM5050A2TT	TET	BHQ-1	
4075308	SM5051A2TT	TET	BHQ-1	
4075312	SM5052A2TT	TET	BHQ-1	
4075316	SM5053A2TT	TET	BHQ-1	
4075320	SM5054A2TT	TET	BHQ-1	
4075324	SM5055A2TT	TET	BHQ-1	
4075328	SM5056A2TT	TET	BHQ-1	
4075332	SM5057A2TT	TET	BHQ-1	
4075336	SM5058A2TT	TET	BHQ-1	
4075340	SM5059A2TT	TET	BHQ-1	
4075344	SM5060A2TT	TET	BHQ-1	
4075348	SM5061A2TT	TET	BHQ-1	
4075352	SM5062A2TT	TET	BHQ-1	
4075356	SM5063A2TT	TET	BHQ-1	
4075360	SM5064A2TT	TET	BHQ-1	
4075364	SQ761A2TT	TET	BHQ-1	
4075368	SQ762A2TT	TET	BHQ-1	
4075372	SQ763A2TT	TET	BHQ-1	
4075376	SQ764A2TT	TET	BHQ-1	
4075380	SQ765A2TT	TET	BHQ-1	
4075384	SQ766A2TT	TET	BHQ-1	
4075388	SQ767A2TT	TET	BHQ-1	
4075392	ST2490A2TT	TET	BHQ-1	
4075396	ST2496A2TT	TET	BHQ-1	
4075399	Arc-670_1		Quasar 670	More than 3 stellaris failures
4075400	Arc-670_2		Quasar 670	More than 3 stellaris failures
4075401	Arc-670_3		Quasar 670	More than 3 stellaris failures
4075402	Arc-670_4		Quasar 670	More than 3 stellaris failures
4075403	Arc-670_5		Quasar 670	More than 3 stellaris failures
4075404	Arc-670_6		Quasar 670	More than 3 stellaris failures
4075405	Arc-670_7		Quasar 670	More than 3 stellaris failures
4075406	Arc-670_8		Quasar 670	More than 3 stellaris failures
4075407	Arc-670_9		Quasar 670	More than 3 stellaris failures
4075408	Arc-670_10		Quasar 670	More than 3 stellaris failures
4075409	Arc-670_11		Quasar 670	More than 3 stellaris failures
4075410	Arc-670_12		Quasar 670	More than 3 stellaris failures
4075411	Arc-670_13		Quasar 670	More than 3 stellaris failures
4075412	Arc-670_14		Quasar 670	More than 3 stellaris failures
4075413	Arc-670_15		Quasar 670	More than 3 stellaris failures
4075414	Arc-670_16		Quasar 670	More than 3 stellaris failures
4075415	Arc-670_17		Quasar 670	More than 3 stellaris failures
4075416	Arc-670_18		Quasar 670	More than 3 stellaris failures
4075417	Arc-670_19		Quasar 670	More than 3 stellaris failures
4075418	Arc-670_20		Quasar 670	More than 3 stellaris failures
4075419	Arc-670_21		Quasar 670	More than 3 stellaris failures
4075420	Arc-670_22		Quasar 670	More than 3 stellaris failures
4075421	Arc-670_23		Quasar 670	More than 3 stellaris failures
4075422	Arc-670_24		Quasar 670	More than 3 stellaris failures
4075423	Arc-670_25		Quasar 670	More than 3 stellaris failures
4075424	Arc-670_26		Quasar 670	More than 3 stellaris failures
4075425	Arc-670_27		Quasar 670	More than 3 stellaris failures
4075426	Arc-670_28		Quasar 670	More than 3 stellaris failures
4075427	Arc-670_29		Quasar 670	More than 3 stellaris failures
4075428	Arc-670_30		Quasar 670	More than 3 stellaris failures
4075429	Arc-670_31		Quasar 670	More than 3 stellaris failures
4075430	Arc-670_32		Quasar 670	More than 3 stellaris failures
4075431	Arc-670_33		Quasar 670	More than 3 stellaris failures
4075432	Arc-670_34		Quasar 670	More than 3 stellaris failures
4075433	Arc-670_35		Quasar 670	More than 3 stellaris failures
4075434	Arc-670_36		Quasar 670	More than 3 stellaris failures
4075435	Arc-670_37		Quasar 670	More than 3 stellaris failures
4075436	Arc-670_38		Quasar 670	More than 3 stellaris failures
4075437	Arc-670_39		Quasar 670	More than 3 stellaris failures
4075438	Arc-670_40		Quasar 670	More than 3 stellaris failures
4075439	Arc-670_41		Quasar 670	More than 3 stellaris failures
4075440	Arc-670_42		Quasar 670	More than 3 stellaris failures
4075441	Arc-670_43		Quasar 670	More than 3 stellaris failures
4075442	Arc-670_44		Quasar 670	More than 3 stellaris failures
4075443	Arc-670_45		Quasar 670	More than 3 stellaris failures
4075444	Arc-670_46		Quasar 670	More than 3 stellaris failures
4075445	Arc-670_47		Quasar 670	More than 3 stellaris failures
4075446	Arc-670_48		Quasar 670	More than 3 stellaris failures
4075447	Renilla -670_1		Quasar 670	more than 3 stellaris failures
4075448	Renilla -670_2		Quasar 670	more than 3 stellaris failures
4075449	Renilla -670_3		Quasar 670	more than 3 stellaris failures
4075450	Renilla -670_4		Quasar 670	more than 3 stellaris failures
4075451	Renilla -670_5		Quasar 670	more than 3 stellaris failures
4075452	Renilla -670_6		Quasar 670	more than 3 stellaris failures
4075453	Renilla -670_7		Quasar 670	more than 3 stellaris failures
4075454	Renilla -670_8		Quasar 670	more than 3 stellaris failures
4075455	Renilla -670_9		Quasar 670	more than 3 stellaris failures
4075456	Renilla -670_10		Quasar 670	more than 3 stellaris failures
4075457	Renilla -670_11		Quasar 670	more than 3 stellaris failures
4075458	Renilla -670_12		Quasar 670	more than 3 stellaris failures
4075459	Renilla -670_13		Quasar 670	more than 3 stellaris failures
4075460	Renilla -670_14		Quasar 670	more than 3 stellaris failures
4075461	Renilla -670_15		Quasar 670	more than 3 stellaris failures
4075462	Renilla -670_16		Quasar 670	more than 3 stellaris failures
4075463	Renilla -670_17		Quasar 670	more than 3 stellaris failures
4075464	Renilla -670_18		Quasar 670	more than 3 stellaris failures
4075465	Renilla -670_19		Quasar 670	more than 3 stellaris failures
4075466	Renilla -670_20		Quasar 670	more than 3 stellaris failures
4075467	Renilla -670_21		Quasar 670	more than 3 stellaris failures
4075468	Renilla -670_22		Quasar 670	more than 3 stellaris failures
4075469	Renilla -670_23		Quasar 670	more than 3 stellaris failures
4075470	Renilla -670_24		Quasar 670	more than 3 stellaris failures
4075471	Renilla -670_25		Quasar 670	more than 3 stellaris failures
4075472	Renilla -670_26		Quasar 670	more than 3 stellaris failures
4075473	Renilla -670_27		Quasar 670	more than 3 stellaris failures
4075474	Renilla -670_28		Quasar 670	more than 3 stellaris failures
4075475	Renilla -670_29		Quasar 670	more than 3 stellaris failures
4075476	Renilla -670_30		Quasar 670	more than 3 stellaris failures
4075477	Renilla -670_31		Quasar 670	more than 3 stellaris failures
4075478	Renilla -670_32		Quasar 670	more than 3 stellaris failures
4075479	Renilla -670_33		Quasar 670	more than 3 stellaris failures
4075480	Renilla -670_34		Quasar 670	more than 3 stellaris failures
4075582	NV1 RT Scp4_JOE	JOE-C6		ms oklow yield 3/31/2014 sz  buffer added
4075583	NV1 RT Scp4_JOEP	JOE-C6		
4072844	BRAF_F176307_original_Tm	BHQ-2	T(CAL Fluor Red 610)	
4071905	SinvA.MB1	CAL Fluor Red 610	BHQ-2	
4071906	SinvA.MB2	CAL Fluor Red 610	BHQ-2	
4072879	IC-159-P		Spacer C3	
4072890	IC-159-P		Spacer C3	
4072901	IC-159-P		Spacer C3	
4072912	IC-159-P		Spacer C3	
4072923	IC-159-P		Spacer C3	
4072934	IC-159-P		Spacer C3	
4072871	UU-32-1-P		Spacer C3	-614
4072874	MH-148-P		Spacer C3	no DNA 03/31/14 kl
4072882	UU-32-1-P		Spacer C3	
4072885	MH-148-P		Spacer C3	
4072893	UU-32-1-P		Spacer C3	
4072896	MH-148-P		Spacer C3	
4072904	UU-32-1-P		Spacer C3	
4072907	MH-148-P		Spacer C3	
4072915	UU-32-1-P		Spacer C3	-614
4072918	MH-148-P		Spacer C3	no DNA 03/31/14 kl
4072926	UU-32-1-P		Spacer C3	
4072929	MH-148-P		Spacer C3	
4072870	UU-32-P		Spacer C3	
4072875	NG-80-P		Spacer C3	
4072877	CT(PR4198)-93-P		Spacer C3	
4072878	CT-gyrB-PF85-P		Spacer C3	
4072880	TV-2-P		Spacer C3	no DNA 03/31/14 kl
4072881	UU-32-P		Spacer C3	-614
4072886	NG-80-P		Spacer C3	
4072888	CT(PR4198)-93-P		Spacer C3	
4072889	CT-gyrB-PF85-P		Spacer C3	
4072891	TV-2-P		Spacer C3	
4072892	UU-32-P		Spacer C3	
4072897	NG-80-P		Spacer C3	
4072900	CT-gyrB-PF85-P		Spacer C3	flushed dw
4072902	TV-2-P		Spacer C3	
4072903	UU-32-P		Spacer C3	
4072908	NG-80-P		Spacer C3	
4072910	CT(PR4198)-93-P		Spacer C3	
4072911	CT-gyrB-PF85-P		Spacer C3	
4072913	TV-2-P		Spacer C3	
4072914	UU-32-P		Spacer C3	flushed dw
4072921	CT(PR4198)-93-P		Spacer C3	
4072922	CT-gyrB-PF85-P		Spacer C3	
4072924	TV-2-P		Spacer C3	
4072925	UU-32-P		Spacer C3	
4072930	NG-80-P		Spacer C3	
4072932	CT(PR4198)-93-P		Spacer C3	
4072933	CT-gyrB-PF85-P		Spacer C3	-1246
4072935	TV-2-P		Spacer C3	flushed dw
4072872	UP-13-P		Spacer C3	
4072873	MG-7-2-P		Spacer C3	
4072876	NG-Mngo-PR432-P110-1		Spacer C3	
4072883	UP-13-P		Spacer C3	
4072884	MG-7-2-P		Spacer C3	
4072887	NG-Mngo-PR432-P110-1		Spacer C3	
4072895	MG-7-2-P		Spacer C3	flushed dw
4072898	NG-Mngo-PR432-P110-1		Spacer C3	
4072905	UP-13-P		Spacer C3	
4072906	MG-7-2-P		Spacer C3	
4072909	NG-Mngo-PR432-P110-1		Spacer C3	
4072916	UP-13-P		Spacer C3	
4072917	MG-7-2-P		Spacer C3	
4072928	MG-7-2-P		Spacer C3	
4075743	SM0006AA1FM	FAM	BHQ-1	
4075747	SM0070EA1FM	FAM	BHQ-1	
4075751	SM0207GA1FM	FAM	BHQ-1	
4075755	SM0271AA1FM	FAM	BHQ-1	
4075759	SM0803DA1FM	FAM	BHQ-1	
4075763	SM0898DA1FM	FAM	BHQ-1	
4075767	SM0906CA1FM	FAM	BHQ-1	
4075771	SM0917AA1FM	FAM	BHQ-1	
4075775	SM0969BA1FM	FAM	BHQ-1	
4075779	SM1134CA1FM	FAM	BHQ-1	
4075783	SM1138AA1FM	FAM	BHQ-1	
4075787	SM1406BA1FM	FAM	BHQ-1	
4075791	SM1774AA1FM	FAM	BHQ-1	
4075744	SM0006AA2TT	TET	BHQ-1	
4075748	SM0070EA2TT	TET	BHQ-1	
4075752	SM0207GA2TT	TET	BHQ-1	
4075756	SM0271AA2TT	TET	BHQ-1	
4075760	SM0803DA2TT	TET	BHQ-1	
4075764	SM0898DA2TT	TET	BHQ-1	
4075768	SM0906CA2TT	TET	BHQ-1	
4075772	SM0917AA2TT	TET	BHQ-1	
4075776	SM0969BA2TT	TET	BHQ-1	
4075780	SM1134CA2TT	TET	BHQ-1	
4075784	SM1138AA2TT	TET	BHQ-1	
4075788	SM1406BA2TT	TET	BHQ-1	
4075792	SM1774AA2TT	TET	BHQ-1	
4075832	KRAS_PIF12V_25_16_13			
4075834	KRAS_PIF12S_24_27_13			low yield - 03/31/14 sm
4075836	KRAS_PIF12D_25_1B_13			
4075838	KRAS_PIF13C_27_1R_13			
